m,b,x,pp99,adj,v,s,l,d,p,h,appr_h,ar,accuracy,cs,drain
0,2198933,22.94,331.4,2274,extermination,1052199,231,6.39162,64116,59338,437376,9.6,8.6,4,7
64,812010,22.93,392.97,1246,Your song*,370528,281,4.5044,22110,86676,410077,8.3,8,4.2,6
0,4664676,22.92,431.97,916,Illumination,2203727,317,6.60206,4406,15146,481386,9.5,9,4,6
64,1562151,22.91,288.82,2933,Darling,739368,67,4.37947,431685,72501,424120,9,8.3,4,6.5
72,747082,22.89,450.76,661,Insane,337700,88,4.94329,124138,96958,399761,9,8.5,4,7
0,2897563,22.87,98.87,9236,mimari & sylas' paralyzed,1405001,95,5.18532,54256,46336,450355,9.2,8,3.8,5
16,1170505,22.86,641.67,105,Redemption,552726,458,6.67351,254199,83123,413561,9.4,9,4.3,5
16,1945555,22.86,313.21,2377,SMOKELIND's Extreme,931452,128,5.66205,241326,64417,432211,9.4,9.2,3.7,5.2
64,5627740,22.86,164.19,6322,Fufla's Insane,2540568,86,3.82414,7533,1348,495340,8,7.8,2.8,4.5
72,2813781,22.84,827.32,22,Lunatic,882839,319,5.74473,82034,46506,450546,9.2,9.2,4.1,5
0,2086442,22.84,168.33,7000,Insane ft. Em0nky,837869,192,5.28282,223758,61697,434861,9,8,3.5,5
0,5108662,22.83,434.38,916,Extra Stage,2368159,363,6.66735,8386,11013,485626,9.6,9.5,4,5
64,2150733,22.83,428.33,881,Expert,1028594,32,5.29342,553401,61003,435712,9.2,9,4,5.2
8,5271747,22.83,246.48,3584,Nymphe's Extra,2422687,116,5.93767,78676,8326,488305,9.4,9,3.6,5
0,5423924,22.82,144.73,6470,Allegrissimo & Nogari's LOVE,2474483,236,4.91235,2533,4341,492521,9,8,4,5
0,2088231,22.81,160.12,6322,Curiosity.,998403,87,5.4089,42759,62150,434552,9.2,8.5,4.2,6
72,1228359,22.8,386.16,1443,Clover,580151,235,4.5659,12078,24204,472499,8.5,7,4,7
24,1770368,22.79,505.35,448,Rain,842981,217,6.37935,166950,67283,429412,9.3,9,4,5
0,2958190,22.79,447.19,730,Forever for Dreaming,1222161,305,6.7686,24112,42946,454101,9.6,9.2,4.3,6
16,1055147,22.79,342.35,2103,Slayed's Answer,495332,81,6.03464,513512,84553,412306,9.4,9,3.8,6
16,116128,22.77,393.52,1246,AngelHoney,28751,121,6.38598,694405,107493,370865,10,7,3,7
8,4219214,22.76,116.02,7133,Ai,2025208,91,5.33683,67809,25911,470752,9.2,8,4.1,5
88,289090,22.76,33.55,9372,Normal,110220,82,2.27147,514010,107493,383807,5,4,3,4
0,4692859,22.75,88.53,7868,Aakki's Expert,2210696,38,4.75006,110745,13916,482755,8.8,8.2,3.8,5
16,2022201,22.74,184.9,6011,Reform's Expert,966062,88,5.48338,241767,63663,433034,9.1,8.5,3,5.4
24,1450027,22.74,150.89,7627,Irohas' Insane,680533,87,4.72221,67932,73661,423050,9,7,4.1,6
0,3942194,22.74,94.86,9236,KPMY x Mahiru's Insane Band,1905695,83,4.60504,84443,30188,466510,9,8,3.8,5
0,3148521,22.74,74.7,8247,Dust,805455,149,4.78742,11804,40583,456243,9,8,3.8,6
72,351796,22.73,164.3,6322,Selisi's Insane,126752,87,3.64288,378651,104904,391780,8,7,4,7
0,2295645,22.73,108.4,8990,Insane,957139,202,4.846,38403,57141,439578,9,8,4,6
0,2658227,22.73,148.45,6470,Fugatsu's Insane,1275028,205,4.93306,3172,49728,446987,9,8,4.1,5.2
8,2488198,22.73,119.18,7133,Extra!,1194330,68,4.90401,37746,53488,443201,9.2,8.5,4.3,6
0,3310074,22.72,702.53,54,1992: The Astral Age of Triton and Zargothrax,1621226,307,7.66431,11921,40764,455954,9.7,9.7,4.3,5
72,1984297,22.72,422.74,948,collab insane,947717,155,4.62438,94257,64170,432458,8.7,8.5,3.5,5
64,317917,22.71,312.62,2377,Insane,120002,172,4.3961,132024,107493,385148,8,7,4,7
8,2331417,22.7,308.31,2183,SMOKELIND's Expert,1115534,97,5.80461,199638,56390,440300,9.2,9,3.7,5.7
0,1552947,22.69,195.34,6253,Summer Love,735755,322,5.27162,31833,73057,423644,9.2,8.9,4,6
72,1116546,22.67,371.8,1626,Eternal Sky,526167,242,4.47414,27131,84411,412316,8.5,7,4,6
72,882354,22.67,257.09,3516,Hyper,403612,139,4.16762,380410,89638,407051,8.5,6.5,4,6
0,731966,22.67,176.18,6011,wkyik's Extra,330175,88,5.25476,122611,97399,399275,9.1,8,4,7
64,114346,22.66,151.87,7627,Insane,35248,110,3.30265,113257,107493,365033,7,7,4,7
0,166350,22.65,242.41,3537,Raving Mad,54618,198,5.71552,130151,107493,374222,9,8,4,6
2,2069841,22.64,334.38,2274,Ultimate Magic,985788,160,6.35557,767520,62299,434390,9.4,9.3,3.6,6
0,1551599,22.64,192.42,5622,That Truth Is Cruel,718732,83,5.48601,42489,74182,422523,9,8,4.2,6
16,915210,22.63,739.93,43,Crescendo,423527,203,7.36206,203921,87346,409841,9.6,9,4,5
0,518878,22.63,53.46,9541,Insane,221860,209,4.20007,208757,95374,401408,9,7.5,4.6,8
72,1892411,22.62,384.54,1443,SMOKELIND's Insane,906786,87,4.62554,760950,66077,430475,9,8.2,3.7,4.7
0,5336387,22.62,134.43,6221,Chu <3,2445102,83,5.4284,6664,5883,491027,9.2,8.4,3.8,5
0,481057,22.62,130.59,6221,Insane,203567,89,4.94589,145053,98095,398586,9,8,4.2,7
16,790048,22.61,607.22,139,Skystar's Tragic Love Extra,219380,217,7.08835,214575,95409,401359,9.8,9.5,4,5
0,4021622,22.61,83.83,10324,INSANE,1938423,121,4.34449,57917,30128,467102,9,8,4,4
72,1120086,22.6,297.52,2715,Digivolution,528037,108,4.21889,91255,85606,411089,8.2,7.3,4,6
8,2422755,22.6,220.07,4423,Kard's Insane,1158561,268,5.31905,218164,49323,447423,9,8.5,4,5
8,812590,22.6,171.93,7067,Guilt,370819,143,5.16313,519706,93880,402807,9,8.7,4,6
0,2042322,22.59,196.1,6253,Kyle73's Expert,975062,102,5.41017,60084,63423,433253,9.2,8.5,4,6
64,1946539,22.57,240.81,3537,Insane,932314,72,4.2124,60813,63685,433177,8,7.2,3.8,6.8
8,1791443,22.57,350.24,1843,Kagerou,857452,240,5.96867,81216,68633,428026,9.3,9,4,6
16,5423181,22.56,468.44,591,Merry Christmas!!,2474192,68,7.01618,95426,5947,490724,9.6,9.5,3.6,5.2
24,132043,22.55,393.14,1246,Extreme,41874,111,5.96611,94788,107493,370885,9,8,4,8
0,4208420,22.55,139.13,5742,Akitoshi's Expert,2007199,95,4.96665,62745,27471,469214,9.2,8.5,3.9,5.4
24,4891660,22.54,218.93,4301,Fuxi's Extra,2282704,54,5.25263,130264,8714,487957,9.1,8.8,3.8,5
0,3879541,22.54,168.58,7000,Beta,1884234,82,5.34655,22081,31639,465032,9.2,9,3.8,5.5
8,628755,22.51,518.05,362,Skystar's Extra,277481,196,6.67556,37338,96931,399925,9.5,8.5,4.2,7
0,1582549,22.51,368.42,1601,Extra Stage,751755,185,6.45289,47232,66097,430574,9.6,9,4,5.5
72,4902117,22.5,643.73,105,browiec's Super Busy Mom,2295424,53,5.86749,40347,11871,484827,9.3,9.2,3.6,5.4
0,4759291,22.5,81.38,10324,I want you in my room,2239474,171,4.38294,22575,12832,483856,8.6,8,4.2,5
72,1534523,22.49,524.23,395,Laura's Extra,726747,42,5.42374,530883,72912,423731,9.3,8.5,3,6
64,3967160,22.48,782.54,39,2 - Years Of Your Beatmaps I Can't Undo,1919786,65,6.14763,62743,31018,465665,9.2,9,3.8,5.2
0,2279614,22.48,78.77,8247,Insane,1090503,88,4.57919,55071,57839,438744,9,7.5,4,5.5
0,2889075,22.48,59.75,10201,Insane,1400312,67,4.35197,367084,47392,449278,8.5,8,4,6
8,484543,22.48,51.8,9541,Hard,171421,141,3.64389,333080,104687,391983,8,6,4,5
72,2013879,22.47,360.55,1868,Temptation,961763,272,4.0478,10197,63981,435950,8.5,8,4,5
0,3885164,22.47,113.02,6592,Drawing the Future,1886706,102,5.64132,17995,32356,464327,9.3,9,4,5
64,428870,22.47,70.35,10562,alacat's Hard,176169,82,3.23441,13746,101952,394718,7,6,4,6
0,5223806,22.46,138.64,5742,MYSTAZ'S EXTRA,2152572,117,5.16424,15715,9164,487621,9.2,8.5,3.6,5.2
0,1749103,22.46,83.44,10324,Gray and Blue,835078,300,4.24135,36756,68177,428512,8.6,7,4,7
0,285889,22.46,41.01,9372,RLC's Hard,109373,83,3.92813,184214,104971,391699,8,7,4,5
0,4181770,22.45,740.57,43,Last Goodbye,2009850,375,7.7036,11201,22171,474380,9.8,9.8,4.2,5
64,1981872,22.45,415.95,901,Deception,949071,112,4.9212,97218,61174,435508,9,9,4,6
64,5014951,22.44,661.46,80,Reform's Extra,2294787,83,6.12067,153562,12688,484104,9.4,9.2,3.6,4.5
16,799913,22.44,333.35,2274,True Meaning,364401,119,5.88008,349469,89971,406717,9.5,8.5,3.8,7.2
8,1654579,22.44,305.68,2183,Scarlet,788233,86,6.21428,484560,71936,424631,9.5,9.2,4,5
72,1188131,22.44,271.94,3233,Hyper,440650,160,4.15165,512919,72189,424493,8.7,6,4,5
0,513551,22.44,109.51,6592,oko's Insane,204399,140,4.87673,73575,99382,397288,9,7,4,6.5
64,4427464,22.43,526.83,340,Insane,1610241,166,4.98609,15411,16724,479962,9,7.5,3.5,4.5
0,5327983,22.43,149.55,7627,Extreme,2441966,75,5.68859,13168,6929,489745,9.2,9,3.6,5.6
0,4246516,22.43,128.43,8375,Memories,2036274,86,5.29904,4591,25384,471335,9.2,8.7,4,5.6
0,1544643,22.42,609.63,139,Desire,702111,310,7.42836,66483,73893,422803,9.8,9.6,4,5.2
0,795988,22.42,189.08,6011,Flourite's Kiss,361902,87,5.36211,321885,93577,403172,9.3,8.5,4.3,7.5
0,3635408,22.42,79.13,8247,My Miku,1775347,85,4.58697,21088,35803,460872,9,8,4,6
72,4683061,22.41,411.92,973,Summer Memories,2210696,38,4.88697,35231,13916,482755,9.2,8.8,3.8,5
64,2048478,22.41,123.55,6680,Kowari's Hard,978879,57,3.49849,311751,63303,433274,8,7,3.5,4
72,5606744,22.38,282.01,2938,lifeless' insane,2530233,48,4.3181,35558,2680,493990,8.7,8,3.5,5
16,2166311,22.37,222.3,4423,Onlybiscuit's Extra,1035167,111,5.50876,301419,59110,437593,9.2,9,3.8,6.2
16,5443307,22.37,172.85,7067,Parad0xa's Expert,2479183,31,5.12376,139769,5343,491356,9.1,8.8,3.6,5.2
0,1249039,22.37,104.56,8990,Slayed's Insane,440650,166,5.1545,261180,72189,424493,9,7,3.8,6
0,747855,22.36,136.25,5742,Dream World,323044,299,5.09631,312736,96993,399712,9,8,4,5.5
0,816221,22.35,202.79,4702,Mirakuru,335145,87,5.57039,139427,94704,402040,9.3,8.5,4.2,6
16,853625,22.34,413.7,973,Rainbow,391953,227,5.98811,373953,91170,405529,9.4,8.5,4.1,6
64,415693,22.34,258.51,3516,Neptunia,109991,304,4.05136,24877,102387,394283,8,7,4,6
0,68036,22.34,120.38,6680,Lunatic,19320,174,5.01133,385202,107493,363712,9,7,4,7
64,5485061,22.33,364.61,1601,snyc's Another,2495437,66,4.77232,25367,4405,492265,9,8.2,2.8,4.5
0,399055,22.33,128.75,8375,Hinsvar's Insane,160145,211,5.13941,134746,107182,389489,9,7,4,6
64,955864,22.32,494.58,414,Insane,444962,200,5.13729,98011,87907,408818,9,8,4,6.4
0,1153240,22.32,189.61,5622,Doormat's Extra,532165,97,5.48035,50439,84807,411869,9.3,8.8,4,6.6
0,4676268,22.32,173.31,7067,Fading Color,2208231,30,5.56836,35690,18280,478416,9.3,9.2,4,5
0,1370207,22.32,102.14,6670,Insane,646724,78,4.84101,68994,78256,418496,9,8,5,6
0,1675384,22.31,331.13,2274,Kagerou,797779,277,6.03206,26811,70717,425970,9.3,9,4,6
8,2129145,22.31,185.02,6011,Reform's ExPeRT,1017271,104,5.16217,826074,60614,436120,9.2,9,4,5.2
64,2118442,22.29,120.77,6680,Obscene Hard,983911,92,3.43164,2083995,60350,436375,8,6.3,3.7,4.5
0,4230436,22.29,141.5,6180,Akitoshi's Expert,2028708,87,5.23769,8370,25487,471348,9.2,8,3.8,5.5
0,978965,22.28,214.49,4643,Misure's Extra,437797,116,5.54824,188289,75274,421932,9.2,8,4,6
0,5152116,22.28,182.48,6659,NiMu's Expert,2382912,82,5.36317,9243,9848,486987,9.2,9.2,3.6,4.8
16,5046238,22.28,217.58,4301,Laurier's Insane,2346466,170,4.73694,8911,12255,484416,9,8,4,5
0,4418886,22.28,177.36,6011,Melody,2105938,86,5.29747,5477,22668,474100,9.2,9,4,5
64,2166311,22.27,586.23,165,Onlybiscuit's Extra,1035167,111,5.50876,301419,59110,437593,9.2,9,3.8,6.2
64,1992711,22.27,562.89,240,Extreme,953015,30,5.67091,194499,64077,432497,9.2,9.2,4.2,5
16,1868547,22.27,410.55,973,Alphabet's Extra,890270,117,6.21673,110781,64968,431727,9.2,8.7,3.8,5.3
72,4623271,22.27,155.44,5745,Dailycare's Hard,2186207,87,3.42782,13283,18293,478800,8,6,3.7,4.5
8,3337995,22.27,86.8,7868,Crissa's Hard,1594928,158,3.88283,9421,41515,455176,8,7,3.4,4.5
0,554363,22.27,68.36,7026,Right Back,239787,234,4.39195,136282,101635,395036,8.5,7,4,7
8,1783968,22.26,301.85,2472,brotarks' Extreme,853600,98,6.12353,117423,64572,432146,9.4,9.5,3.8,5.8
0,2626414,22.25,144.45,6180,Yuuya's Insane,894111,237,4.87053,31669,43753,452917,9,7.5,3.8,5
8,1267082,22.24,182.61,6659,Expert,599556,75,5.24674,140013,78357,418371,9.2,8.2,4.2,7.2
8,1678753,22.23,75.91,8247,I'll fly with you,799569,117,5.32547,98307,69927,426768,9,8,4.5,6
0,1816113,22.2,878.89,13,Kurushimi,742961,459,8.30397,122697,64656,432009,10,9.8,4,4.5
0,3552919,22.2,227.67,4285,Dream On!,1738303,86,5.71441,28549,38193,458477,9.3,9,4,5
72,4872608,22.19,415.09,901,Ram's Another,2284526,58,5.05862,32259,14787,481887,9,8.5,3.6,4.8
0,2077771,22.19,220.71,4423,Taeyang's Wo Ai Ni,972025,60,5.92492,38182,47272,449398,9.4,9.2,4,6
0,5192353,22.18,349.5,1843,Fir's Extreme,2191876,57,6.57428,5256,7207,489525,9.3,9.4,3.7,5
8,1869935,22.18,201.02,4702,Extra!,894883,59,5.38197,894555,61469,435221,9.2,8.7,3.8,5
64,2518842,22.18,113.46,6592,Hard,1209835,39,3.41941,618920,52841,443689,7.5,6.5,3.6,4.4
8,3121360,22.17,141.02,6180,Happiness,1525595,90,5.3131,248686,44276,452438,9.2,9,3.8,5.6
0,1086431,22.16,350.61,1843,Shout!,511055,88,6.45387,63501,86046,410663,9.5,9.3,4,6
0,1506910,22.15,509.36,448,Revival,712974,240,7.03651,17820,55022,441648,9.6,8.8,4.2,6.5
0,2192351,22.15,312.4,2377,HeTo's Price of Smiles,1048878,220,5.87408,28376,53185,443756,9.3,9.2,3.8,6
0,5336546,22.15,98.96,9236,Wonder,2445174,56,5.24556,41874,5146,491662,9,9,3.8,5.4
72,1850608,22.14,355.66,1895,Demi-Chan,885430,222,4.25614,19935,65385,431211,8.3,8.3,4,5.3
8,2586235,22.14,215.9,4301,Paintings of the Night,1244123,108,5.24557,351093,52456,444272,9.2,9,4,5.5
0,4669154,22.13,488.08,492,Meg's Extra,2196885,202,6.9287,11735,18411,478282,9.6,9.5,4,6
0,2788624,22.13,315.91,2085,Welcome to Pekoland!,1346547,241,5.8943,43141,46655,450025,9.3,9,4,6
64,3764862,22.13,154.69,5745,Amateurre's Hard,1830890,174,3.42388,248604,34390,462263,7.8,6,3.5,4.5
8,1974023,22.13,79.83,10324,MiracleE's Insane,942866,88,4.61658,545850,63736,433010,9,8,3.7,5.2
0,1961323,22.13,47.76,9372,Hard,938926,32,3.44652,310059,65104,431544,8,6.5,3.5,5
72,1849505,22.11,387.02,1443,Expert,859783,28,4.97369,1127970,63610,433010,9.1,8.7,3.8,5
64,2464481,22.1,229.35,4285,INSANE,1182043,87,4.3045,252999,54255,442445,8.7,8.2,3.5,5
72,4867484,22.09,507.91,448,Kuki's Extra,2281428,58,5.36896,50746,14660,482021,9.2,9,3.8,5.2
0,2149823,22.09,234.56,3666,Yuuma's Demon-Slayer Sword,1028120,88,5.82089,104985,60191,436479,9.2,9.5,3.5,5.5
8,5559251,22.09,217.38,4301,KARMA,2513672,43,5.74502,123003,4006,492664,9.2,9.2,3.6,5.4
0,1454948,22.09,151.97,7627,Battle's Extra,680533,87,5.34919,57933,73661,423050,9.2,8.5,3.7,6
0,1723657,22.09,53.7,9541,Sakuya's Insane,443879,246,4.49077,29502,69253,427432,9,7,4,7
0,119489,22.08,162.28,6322,Insane,37090,126,5.49082,54469,107494,372721,9,8,4,7
0,3037722,22.07,448.03,730,FAREWELL,1239072,204,6.66622,12165,41275,455447,9.5,9.2,4,6
8,1836593,22.07,379.81,1496,Sotarks' Cataclysm,853600,90,6.4921,282510,64572,432146,9.5,9.6,3.8,5.5
0,1918185,22.07,266.46,3821,Online,913092,123,5.90924,25821,57087,439607,9.5,9.2,4,6
0,2501284,22.07,156.77,5745,XANDIT'S EXTRA,1200805,89,5.5771,29140,52868,443802,9.3,9,4,5.5
74,256627,22.07,172.34,7067,Insane,88299,62,3.80301,116811,107493,380607,8,8,5,7
64,266685,22.07,141.12,6180,Insane,100517,86,3.88189,166272,107493,382286,8,7,4,7
0,4670896,22.07,118.21,7133,Future,2206152,82,5.16554,2596,17166,480163,9.2,9,4,5
0,172193,22.07,58.3,9532,Frozen-LC,55226,162,5.16097,53130,107493,375355,9,7,4,7
0,1324737,22.06,134.75,5742,Frey's Insane,619807,118,5.17064,54549,76955,419716,9,7,4,7
0,1556636,22.06,75.86,8247,Kalibe's Insane,737128,73,4.52232,531630,73597,423108,8.7,7,4.1,5
0,2173742,22.05,35.75,9372,iljaaz's Insane,1038445,88,4.94892,116802,59688,437196,9,8,4.2,5
0,1543673,22.04,108.87,8990,Affection,731497,86,4.85829,209367,74576,422118,9,8.5,4,6
72,2900347,22.02,486.4,492,Kuki's Expert,1183055,113,5.08728,23701,21015,475585,9.2,9,3.8,5.5
0,660357,22.01,157.4,5745,wkyik's Expert,292823,128,5.24744,188425,96338,400668,9.3,8.5,4,7
0,1770197,22.01,116.69,7133,P4nde's Expert,845746,92,5.24027,270045,63688,433007,9.1,8,3.7,5
72,962950,22,261.83,3972,Kalibe's Insane,446062,60,4.21171,228546,74978,421738,8.7,7.5,4.4,6
0,1817769,22,228.6,4285,Lunatic,869801,262,5.40834,12294,68394,428301,9,8,4,6
72,818728,22,170.8,7067,Chaozomi's Insane,344960,97,3.84753,77331,93871,402855,8,6.5,4,5.5
0,5656611,22,197.32,6253,Wen's Expert,2434240,87,5.83065,1554,1600,495099,9.2,8.8,4,5.8
0,5247288,22,117.22,7133,karupa's Insane,2378750,214,5.10319,2054,3813,492876,9,8,4,5
0,353989,22,51.4,9541,Hard,141646,83,3.74046,176617,107493,386999,8,6,4,5
0,4377004,22,43.03,9372,alevi's Insane,2086080,87,4.60729,5518,24160,472519,8.7,8,4,5
0,2952289,21.99,87.82,7868,Meyrink's Insane,1434635,86,4.95753,46214,45397,451259,9,8,4,6
0,386728,21.98,297.71,2715,Guy's Extra,153776,218,5.84324,183347,102155,394516,9,8,4,7
72,3852941,21.96,439.11,711,Maruk's Insane,1872124,138,4.85623,99087,32438,464291,9,7,4,5
16,5061151,21.96,443.8,803,Mekadon's Super Ability,2341780,55,6.70686,54171,9973,486699,9.6,9.4,3.6,4
0,5093795,21.96,214.72,4301,Wisdom,2360620,81,5.65464,14230,10645,486228,9.4,9.2,3.8,5
0,806584,21.95,290.98,2896,Sweet vanilla love,358353,304,5.7275,44322,93697,403024,9.3,8.5,4,6
0,678347,21.95,195.91,6253,Frey's Insane,268693,161,5.51447,67099,99221,397459,9,8,4,7
0,2173926,21.94,487.86,492,EVEN LOUDER,1040095,189,6.97727,19276,43189,453487,9.4,9.2,4.2,6
24,2118444,21.93,361.76,1868,Taeyang's Trashy Extreme,983911,95,5.96686,925137,60350,436375,9.3,9.5,3.5,5.3
0,4834215,21.93,355.22,1895,Kyuukai & Mimiliaa's Dark Resonance,2233944,103,6.29469,13323,15836,480903,9.4,9.6,4,5.2
72,3126205,21.93,221.54,4423,Insane,1525595,90,4.17653,236932,44276,452438,9,8.2,3.6,5
8,1003944,21.91,269.72,3233,Extra,469475,94,5.70941,301888,87343,409428,9.3,8.5,4,7
0,1925405,21.91,241.23,3537,extra?,922004,83,5.65803,83259,65344,431328,9.2,9,3.8,5
72,921252,21.89,312.54,2377,Revival,426693,88,4.37066,313523,91558,405128,8,7,4,7
16,5341644,21.88,522.07,395,Fatfan's Squarestream Extreme,2191876,58,7.32017,13876,7207,489525,9.7,9.5,3.6,4
0,2143181,21.88,319.9,2315,Get Yourself An MRI,1024635,190,5.98389,38968,48281,448463,9.2,9,4,6
0,3731647,21.88,245.62,3584,Expert,1818779,91,5.73682,7802,35161,461753,9.3,9,4,6
0,610469,21.88,132.56,6221,Aka's Insane,263765,87,4.65079,106596,99762,396908,9,7.5,4,7
0,3466219,21.88,103.28,6670,Akage's Insane,1696485,88,4.66214,9648,37658,459160,9,8.4,3.8,5
64,2156121,21.88,55.92,9532,Lokidoki's Hard,1031041,64,2.948,387180,58027,439018,7,5,3.2,4
24,2390085,21.88,49.76,9541,Hard,1144757,39,3.65218,42573,52776,443914,8,6,3.8,5
64,3852941,21.87,415.55,901,Maruk's Insane,1872124,138,4.85623,99087,32438,464291,9,7,4,5
64,1844417,21.87,403.45,1081,Reform's Extra,881764,106,5.12463,746028,67293,429288,9,9,3.5,5
72,161632,21.87,279.17,3507,Extreme,50924,94,4.29398,145704,107493,372924,8,7,4,7
0,5282531,21.87,210.34,4643,Simple,2426557,141,5.41014,25053,7386,489285,9.2,9,4,5
0,5497463,21.87,185.07,6011,Mimari's Extra,2499570,47,5.59733,22308,4532,492139,9.2,9,3.7,5
0,1775286,21.86,252.75,3477,Kagerou,848963,105,5.81822,137565,69412,427285,9.3,9,4,6
0,4549274,21.86,143.35,6180,Akitoshi's Light Extra,2152637,85,4.98642,13454,18642,478033,9,8.3,4,5.2
0,425890,21.86,134.43,6221,Insane,69137,223,4.84022,270528,104488,392183,9,7,4,7
0,588975,21.85,318.45,2085,CRN's Extra,253313,162,6.32591,49116,100918,395753,9.5,8.5,4,7
0,31796,21.85,42.51,9372,Hard,7380,132,3.18555,553588,107493,351040,7,7,5,6
0,3917025,21.84,611.45,139,DIE,1900283,301,7.57368,25014,27311,469385,9.6,9.4,4,5.5
0,3382521,21.84,287.02,2933,Apprehension,1657227,171,5.97377,12886,34609,462084,9.3,9,4,5
24,4861076,21.84,238.54,3666,Extra,2280338,83,5.34144,29258,15284,481386,9.2,9,3.8,5.4
0,2171721,21.84,87.95,7868,Wolf's Insane!,1013091,89,4.34523,30501,57822,438824,9,7.5,3.8,5
24,961692,21.83,111.4,6592,pkhg's Insane!!,444335,90,4.1776,3152179,89509,407187,9,7,3.8,6
0,3709079,21.83,79.29,8247,Sekai's Extra,1807701,98,5.55228,3186,35183,461348,9.2,8.8,4,5.5
64,5542526,21.83,52.17,9541,MrTerror's Hard,2514004,118,3.45811,73235,4265,492405,7.5,6,3.6,4
0,1912651,21.83,53.65,9541,Insane,915808,86,4.88004,118305,64163,432521,9,7,4,6
16,2469345,21.82,373.78,1626,Fate,1178935,85,6.16591,761400,54082,442466,9.4,9.2,4,5
0,4685543,21.82,78.42,8247,shikanoko,2211791,190,4.03912,8974,18551,478119,7.8,6.8,3.7,4
72,217253,21.81,437.47,711,Insane,76623,103,4.80404,1048820,107493,378815,9,8,4,8
64,1643386,21.81,283.79,2938,Koa%wer Clover,780651,29,4.59709,476955,70969,425742,8.5,8,4,5
8,2204927,21.8,325.09,2144,Love,1055249,96,6.02178,74394,58399,438271,9.2,9.2,4,6
0,3568573,21.8,315.27,2085,Friend of God,1742218,80,6.30475,72903,37243,459442,9.5,9.4,3.8,6
16,2567509,21.79,273.68,3233,Extra,1224414,112,5.58282,614286,51455,445128,9.4,8,3.8,5.5
64,5702046,21.79,271.45,3233,Fox's Square-Themed Insane,2564308,47,4.25394,5547,1622,495078,8.4,7.4,4,4
72,2302135,21.78,618.63,123,Mystical,1101976,220,5.23817,228861,57089,439592,9.2,9,4,5.2
8,1341959,21.78,305.51,2183,Hokage,632130,88,6.15903,195957,77725,418949,9.5,8.7,4,6
0,5392203,21.77,107.94,8990,kuki's expert,2463664,62,5.06618,75917,5442,491496,9.2,8.6,3.4,5
0,160106,21.76,85.08,7868,Fate,52361,168,4.33474,216235,107493,373159,8,8,4,8
0,4118682,21.75,460.24,676,SUPERSONIC,1983199,111,6.95899,15165,26759,470055,9.6,9.4,4,5.8
0,2328680,21.75,324.72,2144,Reform's Extreme,1114770,60,6.69639,436149,53518,443147,9.7,9.5,3.6,5
24,2328751,21.74,194.11,5622,Royale Style,1114649,43,5.24296,197685,56596,439946,9.2,9,3.7,6.2
72,434870,21.73,543.35,298,Revelation,176934,236,5.25475,360449,105491,391179,9.2,8,4,7
72,2443183,21.73,472.48,588,Insane,1143951,244,4.76606,51003,53987,442944,9,7.5,3.8,5.8
24,3873669,21.72,597.4,153,GlazeE's Extra,1676482,244,6.56371,24018,29910,466760,9.3,9,4,6
0,3617770,21.72,389.63,1246,The Body is Dishonest,1767411,132,6.53638,35577,33982,462689,9.5,9,4,5
24,1026729,21.72,293.61,2896,Taeyang's Good Good Time,480765,91,5.36405,1272097,81501,415193,9.3,8.5,4,7
0,5718091,21.72,110.78,6592,The Failure,2569685,104,5.13753,6296,586,496088,9.4,9,3,5
0,2282103,21.71,274.86,3507,Fixxis & Kowari's Extra,1065834,96,5.83019,49209,52451,444256,9.2,9.3,3.8,6
0,170196,21.71,46.36,9372,Insane,56259,82,4.04579,157917,107493,375534,8,7,4,7
64,4257866,21.71,37.56,9372,elyr's hard,2040420,79,2.97785,43074,26325,470358,7,6,3.5,4
8,2631273,21.71,41.84,9372,Chiga's Normal,1266045,89,2.56209,151682,51722,445007,5,4,3,3
0,3647082,21.7,610.04,139,Ozurie,1780874,310,7.37855,14692,31581,465093,9.8,9.5,4.3,5
0,3329210,21.7,309.71,2377,HARMONY,1630848,273,6.07402,16166,39301,457411,9.2,8.5,4,6
0,1174565,21.7,176.64,6011,Meg's Extra,554626,89,5.35264,208394,84037,412642,9.3,8,4,6
16,4647289,21.69,512.14,407,Transcend,2196253,100,6.91387,17914,13779,483281,9.6,9.5,3.8,5
