m,b,x,pp99,adj,v,s,l,d,p,h,appr_h,ar,accuracy,cs,drain
64,2810330,0.98,263.85,1316,[4K] KASHIMA,1357994,115,3.85164,56227,48541,448136,5,8.5,4,8.5
0,3489159,0.98,165.46,2647,[4K] PEANUT BUTTER JELLY,1707554,274,4.3059,9834,35393,461445,5,8.5,4,8.5
0,4917580,0.98,109.43,4025,[4K] Insane,2299124,171,3.86949,5135,9687,486999,5,7.5,4,8
0,1426926,0.98,98.98,5067,Extreme,518743,113,6.56769,18837,76295,420548,9.5,8.7,4,6
0,4207840,0.98,72.03,5478,[4K] Insane?,2019918,114,3.44739,27606,24047,472638,5,7.4,4,7.6
64,1124013,0.98,109.16,4025,[4K] Reba's Hyper,530201,97,3.16455,52707,81474,415203,5,7.5,4,7.5
0,4098073,0.98,39.96,6108,[4K] NORMAL,1974673,146,2.49922,10775,28561,468116,5,7,4,7
256,5370696,0.98,77.58,6601,[4K] ULTRA MEGA JUMP STREAM!!!,2456838,131,4.95017,2870,5992,490722,5,8.5,4,8.5
0,749506,0.98,62.96,6108,[5K] Greget,338762,313,3.33022,9096,95815,401151,5,8.5,5,8.5
0,4325931,0.98,43.99,6108,7K Breezy,2067815,44,2.74448,3160,25187,471499,5.7,7.2,7,7
0,1826549,0.98,52.13,6108,Nevo's Extra,871481,88,5.14103,33975,66699,430038,9.2,9,4,6.4
0,3471148,0.98,36.9,6108,[4K] Normal,1698761,127,2.41455,21833,38389,458306,5,7,4,7
0,4011954,0.98,48.57,6108,[4K] Syr's ADVANCED,1800930,109,2.97409,8762,27978,468815,5,7.5,4,7.5
0,3870443,0.98,4.62,6108,[4K] Normal,1880080,190,1.41544,7880,24710,471865,5,7,4,7
0,3941799,0.98,30.17,6108,NORMAL,1874064,149,2.45784,54678,30596,466121,5.8,4,3.2,3.4
0,4177450,0.97,343.12,612,[4K] THE IMPASSE,2008260,123,5.74311,5310,24538,472157,5,8.8,4,9
0,329213,0.97,226.72,1780,[7K] Lv.42,130543,89,5.50694,37231,107360,389322,10,8,7,8
0,2069939,0.97,148.66,3140,[4K] COMBO BREAK,989512,182,4.01193,30285,61143,435553,5,8.5,4,8.5
0,5075680,0.97,194.89,2448,[7K] Finale,2356799,137,4.70419,2672,10738,485939,5,7.5,7,7.5
64,4531020,0.97,210.97,2041,[4K] Hyper,2143210,117,3.45121,4061,8860,487838,5,8,4,7.5
0,2743984,0.97,105.7,4025,[4K] Chicken's Pleiades,1324035,87,3.93382,29151,49235,447443,5,8.5,4,8.5
0,3756594,0.97,133.14,3619,[4K] Kawaii Christmas,1830347,260,4.57218,2280,32738,464039,5,7.4,4,8.6
0,2747445,0.97,99.45,5067,[4K] First Love,1326119,188,3.8701,1791,6898,489802,5,8,4,8
256,770126,0.97,98.24,5067,[4K] EXHAUST,349208,126,4.57428,281446,89597,407125,5,8.2,4,8.2
0,5164477,0.97,84.12,5619,[7K] Insane,2386677,140,3.33206,1523,8997,487682,5,7.5,7,8
0,4377049,0.97,66.59,6185,[4K] kitto ai ni ikukara,2088698,231,3.73046,3124,22229,474453,5,7.5,4,8
0,4542404,0.97,98.3,5067,Mirash's Expert,2155148,250,7.06219,2428,17796,479265,9.5,8,4,6
0,2596270,0.97,86.58,5815,ak74's Extra,1233855,78,6.25394,14688,47875,448886,9.7,8.5,3,5
0,3097398,0.97,110.14,4050,[4K] Ash's Insane,1088609,247,3.8572,2689,34253,462429,5,8,4,8
0,3825995,0.97,63.09,6108,[4K] 1's HARD,1845627,124,3.19206,6061,5287,491440,5,7.5,4,7.5
0,4225554,0.97,80.71,5619,[6K] Insane,2027785,168,3.33362,1024,15538,481170,5,7,6,7.5
64,4192138,0.97,66.46,6185,[4K] Normal,2014428,178,2.34691,11446,25222,471442,5,7,4,7.5
0,3012088,0.97,55.27,6252,[4K] Hard,1128872,116,2.85878,28307,45262,451462,5,7.5,4,7.5
0,3305932,0.97,71.64,5478,Soue's Berserk,1328147,85,5.32356,10312,41118,455784,9.2,8.6,4.2,6
0,290329,0.97,53.08,6108,Hard,108204,236,4.02868,29607,107500,389104,8,6,4,5
0,4072885,0.97,85.88,5815,[4K] NINETEEN'S KITSCH,1964321,192,3.33365,1560,26223,470454,5,7.5,4,8
0,5094405,0.97,37.61,6108,[4K] Advanced,2278354,91,2.47648,6668,3756,493216,5,7,4,7
0,827081,0.97,33.25,6108,Collab Hard,375648,159,3.70425,712232,93727,403001,7.5,6,3.5,5
256,4763049,0.96,742.68,71,[7K] Wings of Apocalypse,2241070,163,10.4779,1295,16889,479680,5,9,7,8
0,4383927,0.96,456.86,337,Limitless // 5K,2091552,254,6.79188,960,21882,474810,5,7.8,5,8.4
0,534336,0.96,134.03,3619,Blocko's 7K Insane,195940,169,4.34212,33150,97709,398968,5,8,7,8
256,4520609,0.96,375.83,530,NoName's 7K Flight,2146184,130,8.00378,1132,17193,479364,5,8.4,7,8.4
64,4792965,0.96,431.26,382,Cycle of Darkness // 4K,2253414,235,4.77093,3650,13052,483841,5,8,4,8
0,1849680,0.96,104.43,4729,[4K] Future,884961,138,3.86031,42309,61552,435145,5,8,4,8
0,659694,0.96,164.02,2574,[7K] LordRaika's ME!Ximum,236697,322,4.9063,20626,83398,413285,9.3,7.5,7,8.2
0,5090068,0.96,120.16,3360,[4K] Concepte's Insane,2361107,136,3.94282,10535,10515,486165,5,7.7,4,7.7
0,4177588,0.96,118.66,3869,[4K] INVAD'e,2008307,158,4.33548,5282,26076,470531,5,7.3,4,8.5
0,1746520,0.96,67.59,6185,moph's Extra,833772,233,5.7503,36315,66767,429820,9.5,8.3,4,6
0,1561550,0.96,51.97,6108,Venax's Extra,737714,218,5.79677,130158,74021,422693,9.1,8.6,3.8,5.6
0,4485295,0.96,52.52,6108,[4K] Hard,2132288,187,2.94137,8394,20454,476223,5,8,4,8
0,2342044,0.96,53.93,6108,[4K] Hard !,1120790,116,2.9984,56943,56317,440360,5,7.5,4,7.5
0,4868275,0.96,47.14,6108,[4K] DH's Advanced,2247839,217,2.47333,3575,12589,484091,9.5,7,4,7
0,1867060,0.96,34.8,6108,[4K] HARD,871715,227,2.4963,32112,62489,434198,5,8,4,8
0,1138260,0.96,36.67,6108,Sotarks no Jutsu,519090,86,4.43978,180652,84151,412526,8.8,8,3.2,7
0,1219003,0.96,32.39,6108,Normal,554618,242,2.82302,21656,81700,414977,4.5,4,3.5,4
0,1231248,0.96,27.71,6108,[4K] As' Intermediate,581729,187,2.21381,102618,72282,424408,5,7,4,8.5
0,1036181,0.96,28.92,6108,[4K] Medium,485725,333,2.11717,18211,85671,411006,5,7,4,7.5
0,4295520,0.95,618.21,141,[6K] Welcome To My World,2055674,337,7.79136,1160,24546,472131,5,7,6,8.6
256,3918036,0.95,604.17,136,[7K] Irreversible Occoecatio,1900729,275,9.299,5419,29934,466743,5,7,7,8
0,3795349,0.95,454.58,337,[7K] Death Desu,1847612,244,6.76499,6991,31675,464982,5,7.7,7,8.6
0,5022670,0.95,529.48,220,[7K] Ultra,2126920,132,6.8698,573,2998,493668,5,8.3,7,8
64,3537062,0.95,334.81,685,[7K] Past,1666003,139,4.32833,42707,38538,458110,5,7.5,7,7.5
0,5306824,0.95,157.09,3002,[4K] Taco Frenzy,2434762,88,4.27229,3327,3417,493274,5,8.5,4,9
0,1182318,0.95,158.79,3002,[7K] insane,454793,238,4.46948,6102,65441,431238,8.5,8.5,7,8.5
0,5179995,0.95,59.66,6108,[4K] Harsh Reality // Hard,2392491,153,3.1386,8910,9220,487458,5,7.8,4,7.8
0,3563660,0.95,140.9,2972,[4K] ...<3?,1720775,136,4.13839,15962,36564,460113,5,7.6,4,8.4
0,4073856,0.95,164.33,2574,[4K] APRL03's Insane,1964687,152,4.74166,2664,15738,480941,10,8,4,8
0,4745367,0.95,31.24,6108,[4K] Mittel,2233240,33,2.40157,23892,16372,480326,5,7,4,7
0,3479246,0.95,152.24,3210,[4K] Akasha's MASTER,1702342,119,4.53004,7064,35883,460803,5,8,4,8.5
0,2301191,0.95,101.44,4729,[4K] Insane,1101509,88,3.79357,2720,27699,468978,5,8.2,4,8.2
0,3948895,0.95,107.71,4025,Athanasia's Extra,1906993,113,6.09937,2672,30258,466448,9.3,8.5,4,5
0,3268841,0.95,40.87,6108,[4K] Hyper,1598090,140,2.81144,77153,41801,454881,5,7.7,4,7.7
0,1125594,0.95,33.69,6108,Feru's 4K Hyper,531090,101,2.75308,193288,83676,413001,5,7.5,4,8
0,3666300,0.95,52.34,6108,Hard!,1788354,159,3.52812,3563,23464,473299,6,6,3.6,5
0,2767393,0.95,36.03,6108,Addy's Insane,1335792,86,4.04371,17359,36936,459772,9,7,3.8,6
64,1156963,0.94,551.94,206,[4K] Lv. 9,546168,117,5.12572,36549,70143,428764,5,7,4,9
0,5095488,0.94,460.9,323,[7K] Collapse,2363522,187,6.65649,1680,9438,487241,5,7.8,7,7.4
0,921164,0.94,386.23,543,[4K] Limbo,426638,153,5.92101,18529,80116,416623,5,9,4,9.4
256,4517051,0.94,464.09,323,"[4K] Vicissitudes, Reincarnation.",2144809,640,8.2602,4059,6774,489902,5,7.3,4,8.3
0,5400809,0.94,135.17,3279,[4K] DUELO'S & Nubbo Another,2466770,140,4.01389,8228,6075,490463,5,7.9,4,7.9
0,2829360,0.94,110.39,4050,[4K] guden's Hard,1301878,231,3.80011,44033,48430,448207,9,7.5,4,7.5
256,2333974,0.94,148.03,3140,[4K] Wonki's MAXIMUM,1117248,119,5.50075,53154,50908,445727,5,8.2,4,8.5
0,489080,0.94,125.96,3000,[4K] Another,207599,134,4.1224,31708,103591,393087,5,9,4,9
0,1300904,0.94,144.5,3140,[4K] Rebirth,616909,235,4.22849,3511,25962,470724,5,8,4,8.5
256,1009227,0.94,101.65,4729,[4K] MX,472269,112,4.65704,85378,85023,411653,5,8,4,8
0,2014390,0.94,79.69,5619,Extra ft. Onlybiscuit,962050,221,6.19607,72225,64154,432543,9.6,9.2,3.8,5
0,5308006,0.94,76.71,6601,[4K] Ferdi's Hard,2434802,113,3.21238,2841,5110,491918,5,8,4,8
0,2996218,0.94,74.6,6601,Insane,1423728,278,4.59098,5112,45123,451556,8,8,4,5
0,638551,0.94,75.52,6601,Extra,282375,252,5.70393,117224,100306,396376,9,8,4,7
0,897968,0.94,53.16,6108,Insane,353398,237,4.69879,108198,87334,409452,9,7,4,5
0,4143735,0.93,375.45,530,[7K] Mizu,1994007,293,6.3447,4114,25265,471412,5,7.5,7,8
0,2839930,0.93,273.65,1294,[7K] Another,1369072,154,5.166,8579,42522,454160,9,8.3,7,8.3
0,365902,0.93,235,1704,[7K] MX,147837,110,4.97417,35023,107501,388196,9,8,7,8
256,4820772,0.93,154.51,3002,[7K] Extra,2217638,129,5.25392,4186,14103,482574,5,8.8,7,8.8
0,4138764,0.93,124.93,3000,[4K] Starlight,1991849,129,4.07474,8918,26548,470130,5,8.5,4,8.5
0,4086321,0.93,129.53,3619,[4K] Happy Girl!,1969686,108,4.20891,3732,28387,468292,5,8.5,4,8.5
0,239841,0.93,98.54,5067,7K Hard,87876,232,4.17282,49145,107500,381664,5,8,7,7
64,532797,0.93,148,3140,[4K] Hard,228853,129,3.12501,229633,97974,398703,5,8,4,7
0,4396908,0.93,105.06,4025,[4K] Avel's Insane,2096660,85,3.66262,7145,23500,473186,5,8.5,4,8.5
256,507626,0.93,84.71,5815,[4K] EXHAUST Lv.15,216238,96,4.38352,73018,100948,395729,5,8,4,8
0,1294192,0.93,65.91,6185,Extra,613403,261,5.77691,35883,77186,419509,9.2,8.3,4,6.5
64,728291,0.93,45.19,6108,[4K] Normal,328356,218,1.91632,46108,96752,399925,5,7,4,7
0,3386542,0.93,35.83,6108,[4K] Hard,1435937,109,2.45079,48602,38468,458439,5,7,4,7
0,1499388,0.93,30.94,6108,[4K] Advanced,699794,89,2.30513,147627,68418,428283,5,7.5,4,7.5
64,4963006,0.92,573.9,165,[4K] Extra,2317300,157,5.24229,6695,13542,483149,5,7.8,4,7.8
0,2330017,0.92,295.89,1050,[4K] SHD,939798,234,5.39741,15603,48710,447967,5,8.5,4,8
64,1122857,0.92,348.89,647,Lude's 4K Another,529574,135,4.30006,83885,80713,415991,5,8.2,4,8.5
0,5347257,0.92,132.26,3619,[4K] re:||VENGEANCE,2448938,244,4.15373,3818,6369,490398,5,8,4,8.4
0,1926125,0.92,176.2,2516,7K Another,922352,114,4.99094,16623,60494,436195,5,8,7,8.5
0,4595791,0.92,30.95,6108,[4K] Normal,2175251,157,2.23541,55798,19974,476714,5,7,4,7
0,3512697,0.92,82.41,5619,[4K] Insane,1718862,140,3.49101,4420,35597,460940,5,7.8,4,7.8
0,4171559,0.92,57.76,6252,[4K] Insane,2005713,70,2.85852,7863,26727,470035,10,8,4,8
64,674175,0.92,134.91,3279,[4K] ADVANCED,300599,115,3.20888,258931,96008,400804,5,7.5,4,7.5
0,375580,0.92,157.29,3002,4K MX,147745,120,4.25562,45885,107500,388141,5,8,4,8
0,3955584,0.92,155.23,3002,[4K] Insane,1916843,132,4.35901,11061,25495,471182,5,8,4,8
0,4165699,0.92,124.53,3000,[4K] Checkmate,2003143,213,4.14227,1473,13165,483521,5,8,4,8
0,5208280,0.92,118.45,3869,[4K] Insane,2111149,157,3.92627,1922,9271,487409,5,8,4,8
0,1968717,0.92,106.33,4025,[4K] Amii's Insane,939960,101,3.85833,27855,55179,441532,5,8.5,4,8.5
0,1056207,0.92,63.2,6108,Sunshine,494768,88,6.19193,375218,87064,409672,9.5,9,4,6
0,1909555,0.92,45.73,6108,Ultra,914242,98,7.68398,194652,65904,430773,10,10,3.8,5
256,652299,0.92,60.64,6108,[4K] Poi,288794,250,3.72045,249623,99940,396737,5,8.5,4,8.5
64,4595791,0.92,64.71,6185,[4K] Normal,2175251,157,2.23541,55798,19974,476714,5,7,4,7
0,2854150,0.92,56.26,6252,Devotion,1381386,303,4.69277,4166,47464,449258,8,8,4,6
0,2712016,0.92,35.52,6108,Hard,1304889,226,4.17279,9929,48677,448039,8,6.8,3.8,4
0,3879155,0.92,28.93,6108,[4K] flade's normal,1875975,81,2.35712,9146,29532,467149,5,7,4,7
64,2261284,0.91,1109.22,7,[7K] Tranquility,1080892,138,7.7056,15480,55398,441335,5,7.5,7,8.3
0,5245370,0.91,442.88,421,[7K] Past Echoes,2414280,314,6.36413,591,3855,492703,5,8,7,8
0,1962884,0.91,74,5478,[4K] HD,939798,228,3.24217,133230,48710,447967,5,7.5,4,7.5
0,3768526,0.91,152.78,3210,[4K] Temporal Anomaly,1835578,306,4.60847,11146,32226,464308,5,8,4,8
0,4643343,0.91,203.79,2289,[4K] Haute Bourgeoisie,2194620,219,4.86695,893,16287,480439,5,8,4,8
0,4903719,0.91,90.77,4707,[4K] Whispers of a Little Love,2295966,257,3.36074,1532,13929,482748,5,8,4,8
0,1539185,0.91,49.03,6108,Lunar,729156,356,4.92246,12285,74310,422415,9,8,4.1,6
0,2722655,0.91,46.57,6108,Repetition,1313664,244,5.86923,143712,48480,448245,8.5,9,5,5
64,5102260,0.91,56.18,6252,[4K] DOUBLE KILL!,2361455,87,2.15957,2945,9256,487425,5,7,4,7
0,816454,0.91,10.97,6108,Normal,319791,191,2.17435,18649,90744,405940,5,4,3,4
0,1247086,0.91,31.7,6108,[4K] HD,586296,89,2.33767,58878,73378,423350,9.2,7.5,4,7
0,3725139,0.91,41.13,6108,dahkjdas' Insane,1814394,75,4.94383,7909,35622,461055,9,8,3.8,5
0,69186,0.91,28.96,6108,Insane,15706,70,3.46854,34495,107499,358264,8,8,4,7
0,4720906,0.9,430.5,382,[4K] For all of Eternity. // co. Reisen,2225599,306,6.37202,2226,13907,482770,5,7.5,4,8.1
0,3639606,0.9,201.11,2289,[4K] Beyond,1777235,144,4.95714,4323,25219,471461,9.4,7.8,4,8.4
0,1253570,0.9,233.16,1909,[4K] INFERNO,592476,116,5.10602,31898,47047,449645,5,8.8,4,8.5
0,5432174,0.9,177.06,2516,[4K] Expert Slop,2477332,68,4.46238,7580,5812,490865,5,8.3,4,8.3
0,2327936,0.9,234.4,1909,[4K] run,1114402,237,4.89934,36756,54239,442298,5,8,4,8
0,687730,0.9,259.24,1462,7K furioso maratona,307371,307,5.39369,16179,88368,408312,5,8,7,8.5
0,399215,0.9,245.44,1583,7K Extra,163908,123,5.25729,11213,106355,390321,5,8,7,8
0,523169,0.9,147.38,3140,7K MX,224058,89,4.37462,25800,99683,397015,9,8,7,8
0,5227417,0.9,118.28,3869,[4K] Insane,2408250,88,4.03853,2443,7986,488691,5,8.2,4,8.2
0,3211147,0.9,88.77,5815,[4K] Happy End,1572706,84,3.59684,1386,3037,493624,5,8,4,8.3
0,5207206,0.9,89.56,4707,[4K] Speed 1200,2401327,32,3.66126,3197,9607,487069,5,7.5,4,8.5
0,2647186,0.9,90.18,4707,DjulusMyMommy's Insane,1268824,218,5.37468,13455,47943,448839,9.2,8.5,4,6
0,1053243,0.9,42.51,6108,Little's Insane,476691,214,4.43902,299440,87387,409403,8.7,7,3.9,5
0,3370447,0.9,83.43,5619,[4K] Lost Item,1651011,100,3.51754,7977,37352,459326,5,8,4,8
0,1919312,0.9,60.12,6108,We are all MILLION!!,919187,302,5.99756,538857,62313,434472,9.2,9.3,3.8,6
0,192345,0.9,56.04,6252,[7K] Hard,65759,251,3.37607,18004,107499,386783,5,8,7,7
0,5433580,0.9,67.26,6185,[4K] Another,2477633,77,3.29307,3125,2829,493826,5,7.8,4,7.8
0,3271460,0.9,27.74,6108,[4K] X_Devil's Normal,1564644,127,2.16446,22673,38788,457912,9.3,7.5,4,7.5
0,1791979,0.9,29.89,6108,Atsuro's Insane,851838,141,4.66746,8388,61997,434713,7.5,7,4.5,6
0,693288,0.9,29.47,6108,Frey's Extra,292301,229,6.17732,208385,96745,399932,9,8,4,7
256,4983858,0.89,766.38,48,[7K] Final Hymn,2325151,541,10.8508,2468,12509,484182,5,6,7,8
0,3613257,0.89,543.3,201,CS vs. Kim's 7K Sleep With Full Force!!,1765222,208,7.42637,1118,26150,470529,5,7.5,7,8.5
256,3968336,0.89,537.54,194,[7K] Apparition,1922400,283,9.28452,6127,30655,466023,5,7,7,8
0,5363840,0.89,546.16,188,[4K] FURRY GODS,2454214,131,7.71984,1084,5785,490816,10,9.2,4,8.5
0,4953383,0.89,432.95,382,[4K] Suiten Ippeki,2314605,276,6.54187,2006,8368,488341,5,7.4,4,8
64,911602,0.89,354.59,610,[4K] Chicken x leqek's EXHAUST,421497,120,4.42152,176782,90176,406501,5,8,4,8
64,219360,0.89,439.27,387,[7K] LV.28,78382,93,4.76829,64673,107499,381504,8,8,7,7
64,5071761,0.89,432.19,382,[4K] NikoSek's Expert // Overdose,2355421,175,4.59858,19050,11332,485368,5,8.5,4,8.5
64,1480693,0.89,456.33,337,[4K] Light Cruisers,699203,341,4.84033,29583,70095,426518,5,8.8,4,9
64,2729155,0.89,232.93,1909,[4K] PADORU,1317113,31,3.8007,80979,49864,446821,5,8,4,8
0,5197290,0.89,337.06,685,[4K] The Empress,2398300,389,5.60819,2034,9532,487149,5,9,4,9
0,1024521,0.89,327.22,778,Rhapsody of the Warriors // 6K,478042,315,5.73429,7293,86380,410341,5,7.2,6,9
64,4995777,0.89,209.02,2399,[4K] Insane,2236810,35,3.47735,18541,12723,484079,5,7.4,4,7.4
64,4562221,0.89,901.67,26,[7K] DELUSiON,2163279,299,9.10391,624,19553,477134,10,8.5,7,8
0,3743113,0.89,133.08,3619,fvrex's 7K HIGH! HIGH! HIGH! HIGH!,1824194,109,4.1986,6310,26465,470147,5,8,7,8
0,4194975,0.89,101.5,4729,4K Rainy Season,2015361,179,3.73907,4534,21115,475572,5,7.6,4,8
0,1506035,0.89,183.53,2506,[4K] World Tour!,706478,306,4.74541,42939,72220,424327,5,8.5,4,8.5
0,3122162,0.89,115.32,3869,[4K] Limitless,1526058,120,4.00522,4161,5033,491767,5,8,4,8.5
0,830558,0.89,134.25,3619,[7K] Insane,379424,197,4.03688,3919,43254,453423,5,8,7,8
0,1148628,0.89,84.53,5815,[4K] Notice me!,541765,99,3.44559,27477,71586,425099,5,8,4,8
64,3666750,0.89,185.78,2516,[4K] Murumoo's EXPERT,1751746,143,3.48733,37316,33192,463596,5,7.5,4,7.5
0,4654950,0.89,142.54,2972,[4K] Awkward Silence,2199033,146,4.33064,5621,14064,482614,5,8.2,4,8.2
64,517382,0.89,163.33,2574,[4K] puxtu's HD,170446,192,3.24294,520408,100326,396448,5,8,4,7
0,5468853,0.89,176.45,2516,"[4K] magical, words",2489861,283,5.15979,661,1907,495064,5,6.8,4,8.2
64,5544242,0.89,160.67,2574,[4K] Freedom,2514525,93,3.41846,1175,2681,494004,5,8,4,8
0,3197548,0.89,123.5,3360,Lethality,1312103,245,7.4718,19618,23134,473557,9.8,9.8,4,5.2
0,5677860,0.89,127.13,3000,[4K] pura's EXTRA,2515927,149,4.06521,1822,2140,494534,5,7.5,4,8
64,4005865,0.89,162.78,2574,[4K] Sava's Insane,1901824,87,3.08725,33285,28068,468615,5,8,4,8.5
0,992415,0.89,96.07,5067,[4K] 6236,454071,118,3.60495,33240,83666,413011,5,8.5,4,8.3
0,2906946,0.89,117.45,3869,[4K] La Soleil,1270148,79,3.75907,6035,35879,460802,0,8,4,8
0,527704,0.89,97.37,5067,Skystar's Extreme,212387,216,6.10482,16008,102386,394323,9,9,5,7
0,4884646,0.89,81.45,5619,[4K] Spy's Hyper,2288990,129,3.33968,14991,11883,484794,5,8,4,7
0,1718671,0.89,92.38,4707,Expert,818778,92,6.23633,171054,70364,426328,9.4,9,4,5
64,777121,0.89,34.99,6108,[4K] Normal,351320,119,1.86521,130243,95248,401516,10,7,4,7
0,3338782,0.89,94.71,5067,Shizurre's Expert,1579180,214,5.68918,5424,41550,455127,9.2,8,4,5
64,518878,0.89,85.99,5815,Insane,221860,209,4.20007,208757,95380,401408,9,7.5,4.6,8
0,5422001,0.89,96.04,5067,[4K] Insane,2473741,145,3.75487,3494,5354,491342,5,8,4,8
0,99746,0.89,70.77,5478,Insane,30162,180,4.9756,11924,107500,363663,8,7,6,6
0,5503312,0.89,61.96,6108,Insane,2500223,236,5.24368,2397,4737,491967,8,8,4,5
0,428318,0.89,57.36,6252,Extra,178028,329,5.92519,15192,104840,391836,9,9,5,6
0,4189541,0.89,59.81,6108,[4K] Hard,2009418,86,2.87847,3971,25287,471395,5,7.5,4,7.5
0,3097924,0.89,56.46,6252,Runigh's Expert,1509983,238,5.4301,3856,42542,454143,9.2,8,4,5
0,4346043,0.89,51.47,6108,HARD DECISION,2074198,200,3.80024,36982,20838,475802,8,6,3,4
64,3536470,0.89,34.64,6108,[4K] Easy,1725902,237,1.6454,6884,35911,460660,5,6.5,4,6.5
0,3650153,0.89,34.23,6108,Mosebye's Normal,1782440,126,2.28615,6323,36320,460395,5.5,4,3,4
0,3764196,0.89,40.88,6108,iRedi's Hard,1833543,132,3.37483,11556,32655,464075,7,6,3.5,4
0,2646064,0.89,37.87,6108,Solo Trip,1273378,276,4.49278,30107,51423,445254,8.3,7.5,4,5.5
0,1233943,0.89,35.96,6108,Shyoforce's Hard,575767,211,3.88451,41418,77524,419275,8,6.5,4,6
0,2585082,0.89,30.06,6108,[4K] Normal,1242834,60,2.39862,29930,52224,444386,5,7.5,4,7.5
0,2284377,0.89,31.89,6108,[4K] Hard,1092856,200,2.20597,31932,57340,439337,10,8,4,8
0,3200740,0.89,41.58,6108,Extra,1142364,130,6.33511,3590,43380,453326,9.5,9,4,6
0,5221909,0.89,36.77,6108,[7K] E,2406274,113,2.37433,1490,6772,489926,5,7.3,7,7.3
0,3691301,0.89,32.79,6108,[4K] Advanced,1798162,210,2.31184,5948,31466,465305,5,7,4,7
0,3145725,0.89,28.34,6108,[4K] Achsan's Last Normal,1446316,196,2.07163,4012,35788,460889,5,7.5,4,7
0,2217614,0.89,38.73,6108,HAZU'S INSANE,972282,82,4.1692,8235,58949,437759,8,7,3.8,6
0,3043451,0.88,526.68,220,502 BAD GATEWAY (FROM 7K),1483944,304,7.24068,5568,40137,456542,5,7.8,7,8
0,5376091,0.88,287.88,1106,[4K] Quintet meowwwww,2458508,257,5.47467,626,6778,489902,5,7.4,4,8
64,1044811,0.88,357.84,610,Collab 4K EXTRA,490166,115,4.44745,106179,86148,410535,5,8.5,4,8.5
0,1800842,0.88,40.93,6108,[4K] Hard,850218,95,2.65633,109773,64855,431872,9.4,7.8,4,7.8
64,2176650,0.88,230.09,1909,[4K] Declaration,1041437,97,3.66182,68607,59295,437395,5,8.5,4,8.5
0,1702140,0.88,82.08,5619,[4K] Hard,811431,115,3.30856,11639,31757,464930,5,8,4,8
256,3855012,0.88,321.66,766,[7K] Ultra,1873425,126,7.288,1227,31358,465319,5,8.6,7,8.3
0,3740765,0.88,151.72,3210,The girl kept waiting for you in the falling snow,1823014,332,3.97867,10309,34272,462405,8,8,4,5
256,4704405,0.88,167.84,2647,[4K] LOSING AGAIN,2219430,86,5.21948,12809,17261,479416,5,9,4,9
0,1074591,0.88,140.55,2972,[4K] Teleportation,405221,260,4.00361,10382,82521,414169,5,8,4,8.6
0,4075571,0.88,135.31,3279,pnky's Lunatic,1959309,228,5.35393,1169,24581,472413,8.6,8.4,4.2,5
64,515573,0.88,151.45,3210,[4K] HD,207612,239,2.94438,70205,84317,412396,10,8,4,8
0,3825242,0.88,98.93,5067,[4K] [e[][r[][r,1860586,166,3.80307,11546,29705,467030,5,7.9,4,7.9
256,568463,0.88,127.74,3000,[7K] Birdcage,246853,319,5.4289,26607,100568,396109,5,8,7,8.5
64,1363537,0.88,80.34,5619,ExNeko's 4K Hard,639660,83,2.57837,33480,69313,427406,5,7,4,7
64,860097,0.88,129.67,3619,[4K] Rizka's Hyper,381397,150,3.07922,162488,90884,405795,5,7.5,4,8
0,4337916,0.88,93.7,4707,[4K] Beyond the light,2072806,215,3.62713,3355,21274,475387,5,7.5,4,7.5
256,4795980,0.88,92.05,4707,[4K] Attitude,2254598,253,4.72674,5737,12580,484399,9,9,4,9
0,1419003,0.88,72.69,5478,Fiura's Miyabi,671056,129,5.53916,16056,67906,428692,9,9,4,7
0,3507352,0.88,63.32,6108,[4K] Hard,1526058,120,3.07549,8660,5033,491767,5,8,4,8
0,3752740,0.88,65.09,6185,[4K] The Summoner (Another World) / Insane,1828486,87,3.21878,7685,22622,474078,5,8,4,8
0,4924155,0.88,62.01,6108,GIDZ'S EXTRA,2270896,215,6.53226,6482,13777,482900,9.4,8.6,3.8,4.5
64,391998,0.88,2.54,6108,Newbie,157896,122,1.14396,615225,106055,390622,0,1,2,1
0,4186795,0.88,36.75,6108,[4K] Hyper,2011490,96,2.97047,3735,6633,490044,5,7.2,4,7.2
0,1205978,0.88,34.44,6108,Hard,568110,88,3.9864,26325,81795,414882,7.5,6,4,5
0,1032263,0.88,34.95,6108,NiNo's Extra,480386,223,6.1447,24570,77268,419461,9.2,8.5,3.5,6
0,1447052,0.87,43.9,6108,[4K] Hard Hard,683691,97,3.54936,27369,76592,420090,10,7,4,8.5
0,3896166,0.87,169.77,2687,[4K] But I am stuck in the world without u.,1891040,245,4.46178,3802,32392,464285,5,8.2,4,9.1
0,2575466,0.87,173.06,2687,[4K] FIGHT,1238702,304,4.97298,1507,9324,487352,5,8.8,4,9.2
0,3012278,0.87,79.18,6601,[4K] In My Mind,1466792,170,3.53992,14059,37434,459253,5,8,4,8
0,2608578,0.87,115.97,3869,[4K] Insane,1255164,94,3.83581,32760,49167,447511,5,8.5,4,8.5
0,376923,0.87,113.1,4050,4K MX,153316,113,3.9614,86405,106783,389985,9,8.5,4,8.5
0,5569510,0.87,156.87,3002,[4K] ~ Enchanted Doll of Vengeance ~,2522371,331,4.633,2869,3507,493177,5,7.8,4,8
